"Factsheet Id","Workspace Id","Workspace Name","Display Name","Category","Release","Technopedia Status","Technopedia External Id","Asset Provider","Asset Edition","Asset Version","Asset Manufacturer","Asset Name","Asset External Id","Asset Taxonomy Id","LTLS Id","LTLS Full Name","LTLS Base Name","LTLS Version","LTLS Provider Name","LTLS Edition","Tech Stack Name","Technolot LTLS Id","Migration Success Flag","Migration Comment"
"1b52ef67-30ee-4634-b3af-e84b52e574b4","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Blue Coat Systems ProxySG OS (SGOS) 6 (6.5)","software","6 (6.5)","LINKED","sw_66122256",,,"6 (6.5)","Blue Coat Systems","Blue Coat Systems ProxySG OS (SGOS) 6 (6.5)","66122256","19892845","lx_ITC_012760","Broadcom Blue Coat Systems ProxySG OS 6.5","Blue Coat Systems ProxySG OS","6.5","Broadcom","","Security / Firewall and Intrusion Prevention","None",false,
"12ed7983-6d9a-47e7-80db-80093b9d6d5e","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Blue Prism Blue Prism 6 (6.4)","software","6 (6.4)","LINKED","sw_648710425",,,"6 (6.4)","Blue Prism","Blue Prism 6 (6.4)","648710425",,"lx_ITC_001566","Blue Prism 6.4","Blue Prism","6.4","Blue Prism","","Enterprise Content Management (ECM) / Workflow and Business Process Management","None",false,
"b8f6b533-655e-4640-a2f8-f48f269e114d","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Blue Prism Blue Prism 6.10","software","6.10","LINKED","sw_764788635",,,"6.10","Blue Prism","Blue Prism 6.10","764788635","19892754","lx_ITC_018375","Blue Prism 6.10","Blue Prism","6.10","Blue Prism","","Enterprise Content Management (ECM) / Workflow and Business Process Management","None",false,
"32c66e71-e3f4-4273-8237-dd071f2e83e9","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","BMC Software Control-M Analyzer 6.3 (6.3.10)","software","6.3 (6.3.10)","LINKED","sw_47692483",,,"6.3 (6.3.10)","BMC Software","BMC Software Control-M Analyzer 6.3 (6.3.10)","47692483","19892754","lx_ITC_016218","BMC Software Control-M/Analyzer 6.3.10","Control-M/Analyzer","6.3.10","BMC Software","","Enterprise Content Management (ECM) / Workflow and Business Process Management","None",false,
"98942ba5-50d8-46f7-bd67-a5cd55bf1e49","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","BOC Group Adonis 11.0","software","11.0","LINKED","sw_764788483",,,"11.0","BOC Group","BOC Group Adonis 11.0","764788483","19889417","lx_ITC_015611","BOC Group Adonis 11.0","Adonis","11.0","BOC Group","","Business Intelligence (BI) / Analytics","None",false,
"135184ef-6012-4608-850d-1d646e0061a7","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Brainware Group Spider 5 (5.1)","software","5 (5.1)","LINKED","sw_73808684",,,"5 (5.1)","Brainware Group","Brainware Group Spider 5 (5.1)","73808684","19892870","lx_ITC_015192","Brainware Group Spider 5.1","Spider","5.1","Brainware Group","","Utilities / Other Utilities","None",false,
"961e8146-0409-4bda-b171-2f9aae14f3f6","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Brainware Group Spider 6","software","6","LINKED","sw_73808690",,,"6","Brainware Group","Brainware Group Spider 6","73808690","19892870","lx_ITC_015193","Brainware Group Spider 6.0","Spider","6.0","Brainware Group","","Utilities / Other Utilities","None",false,
"68a7c2b9-7a53-4d02-8ea6-def91c3d68f2","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Broadcom Brocade SAN Switch 5100","hardware","5100","LINKED","hw_646271337",,,"5100","Broadcom","Broadcom Brocade SAN Switch 5100","646271337","19889410","lx_ITC_016414","Broadcom Brocade SAN Switch 5100","Brocade SAN Switch","5100","Broadcom","","Storage / Storage Area Networks (SAN)","None",false,
"9b8a9ab4-7b69-4919-99ce-9889210abde7","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Broadcom Brocade SilkWorm Director 48000","hardware","48000","LINKED","hw_645645457",,,"48000","Broadcom","Broadcom Brocade SilkWorm Director 48000","645645457","19889410","lx_ITC_016220","Broadcom Brocade SilkWorm Director 48000","Brocade SilkWorm Director","48000","Broadcom","","Storage / Storage Area Networks (SAN)","None",false,
"86eaf623-ba84-4373-be8d-26be61f626fd","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Broadcom Brocade SilkWorm Fabric Switch 4100","hardware","4100","LINKED","hw_645641298",,,"4100","Broadcom","Broadcom Brocade SilkWorm Fabric Switch 4100","645641298","19889410","lx_ITC_016426","Broadcom Brocade SilkWorm Fabric Switch 4100","Brocade SilkWorm Fabric Switch","4100","Broadcom","","Storage / Storage Area Networks (SAN)","None",false,
"7d8695fa-3b6a-4085-ac05-6b26d809f850","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","CA Technologies $Universe 6 (6.0)","software","6 (6.0)","LINKED","sw_545149519",,,"6 (6.0)","CA Technologies","CA Technologies Automic Dollar Universe 6 (6.0)","545149519","19892754","lx_ITC_016221","Broadcom CA Automic Dollar Universe 6","CA Automic Dollar Universe","6.0","Broadcom","","Enterprise Content Management (ECM) / Workflow and Business Process Management","None",false,
"694e76c6-c03d-4e62-b7e0-cde8d7be8e99","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","CA Technologies AllFusion Model Navigator 7 (7.2)","software","7 (7.2)","LINKED","sw_1217188",,,"7 (7.2)","CA Technologies","CA Technologies AllFusion Model Navigator 7 (7.2)","1217188","19892857","lx_ITC_016207","Broadcom ALLFusion Model Navigator 7.2","ALLFusion Model Navigator","7.2","Broadcom","","Storage Management / Storage Resource Management","None",false,
"7dbc51d6-25c6-4413-adbc-69394e50c4a2","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","CA Technologies Opera 3 (3.1)","software","3 (3.1)","LINKED","sw_1537510",,,"3 (3.1)","CA Technologies","CA Technologies Opera 3 (3.1)","1537510","19892783","lx_ITC_016209","Broadcom Opera 3.1","Opera","3.1","Broadcom","","IT Management / IT Asset Management","None",false,
"97dcd623-2519-4f19-a9a9-16daf1e63f82","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Canonical Ubuntu 16.04 LTS","software","16.04 LTS","LINKED","sw_253690113",,,"16.04 LTS","Canonical","Canonical Ubuntu 16.04 LTS","253690113","19892817","lx_ITC_012461","Canonical Ubuntu 16.04 LTS","Ubuntu","16.04 LTS","Canonical","","Operating Systems / UNIX","None",false,
"d7fdbf91-0f93-4378-974d-58299d799f72","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Carbon Black Cb Protection 8 (8.0)","software","8 (8.0)","LINKED","sw_384677280",,,"8 (8.0)","Carbon Black","Carbon Black Cb Protection 8 (8.0)","384677280",,"lx_ITC_013971","Carbon Black Cb Protection 8.0","Cb Protection","8.0","Carbon Black","","Security / Firewall and Intrusion Prevention","None",false,
"0cbbe0b1-1e36-4e79-a4de-12474f7c70cc","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Check Point Software Technologies GAiA R75 (R75.46)","software","R75 (R75.46)","LINKED","sw_107873526",,,"R75 (R75.46)","Check Point Software Technologies","Check Point Software Technologies GAiA R75 (R75.46)","107873526",,"lx_ITC_016474","Check Point Software Technologies GAiA R75.46","GAiA","R75.46","Check Point Software Technologies","","Operating Systems / UNIX","None",false,
"a794665a-4e2d-4754-a2b0-663bc47974ac","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Chef Software Chef Development Kit (ChefDK) 3 (3.5)","software","3 (3.5)","LINKED","sw_650622805",,,"3 (3.5)","Chef Software","Chef Software Chef Development Kit (ChefDK) 3 (3.5)","650622805","19892853","lx_ITC_016211","Chef Software Chef Development Kit 3.5.13","Chef Development Kit","3.5.13","Chef Software","","Software Development / Development Environment","None",false,
"7b77554a-1668-47ae-ba36-5b6726eb0196","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Cirium Insurers n/a","software","n/a","LINKED","sw_764787999",,,"n/a","Cirium","Cirium Insurers","764787999","23295723","lx_ITC_012528","Cirium Insurers","Insurers","","Cirium","","Engineering & Scientific / Other Engineering & Scientific Software","None",false,
"96a9cc70-84f8-42e6-9677-e8528eb5cc02","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Cisco Systems Catalyst Switch N/A","hardware","","LINKED","hw_19695795",,,,"Cisco Systems","Cisco Systems Catalyst Switch N/A","19695795","19889386",,,,,,,,"None",false,
"ebae034c-1300-4504-995a-4fdecb1d0423","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Cisco Systems Identity Services Engine (ISE) 2 (2.6)","software","2 (2.6)","LINKED","sw_755402428",,,"2 (2.6)","Cisco Systems","Cisco Systems Identity Services Engine (ISE) 2 (2.6)","755402428","19892846","lx_ITC_016223","Cisco Systems Identity Services Engine 2.6","Identity Services Engine","2.6","Cisco Systems","","Security / Identity and Access Management","None",false,
"8a8f55d0-2570-412c-b640-ec4c403cd4f2","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Cisco Systems Jabber 11.0 (11.7)","software","11.0 (11.7)","LINKED","sw_213073045",,,"11.0 (11.7)","Cisco Systems","Cisco Systems Jabber 11.0 (11.7)","213073045","19889426","lx_ITC_016222","Cisco Systems Jabber 11.7","Jabber","11.7","Cisco Systems","","Collaboration / Instant Messaging","None",false,
"7bf4cb41-5b6e-4792-b3e9-40fe5a007ce9","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Cisco Systems Jabber 12 (12.5)","software","12 (12.5)","LINKED","sw_670209961",,,"12 (12.5)","Cisco Systems","Cisco Systems Jabber 12 (12.5)","670209961","19889426","lx_ITC_002106","Cisco Systems Jabber 12.5","Jabber","12.5","Cisco Systems","","Collaboration / Instant Messaging","None",false,
"ce60d17e-332f-44ec-a5f5-c0bfde568972","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Cisco Systems Unified Communications Manager 12 (12.0)","software","12 (12.0)","LINKED","sw_507449488",,,"12 (12.0)","Cisco Systems","Cisco Systems Unified Communications Manager 12 (12.0)","507449488","23239174","lx_ITC_016225","Cisco Systems Unified Communications Manager 12.0","Unified Communications Manager","12.0","Cisco Systems","","Collaboration / Collaboration Platforms","None",false,
"3ec57c15-6c91-4e2a-8de7-47cee42f24ce","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Cisco Systems Wireless LAN Controller Module NME-AIR-WLC25-K9","hardware","NME-AIR-WLC25-K9","LINKED","hw_282944930",,,"NME-AIR-WLC25-K9","Cisco Systems","Cisco Systems Wireless LAN Controller Module NME-AIR-WLC25-K9","282944930","19889389","lx_ITC_016224","Cisco Systems Wireless LAN Controller Module NME-AIR-WLC25-K9","Wireless LAN Controller Module","NME-AIR-WLC25-K9","Cisco Systems","","Network Equipment / Unclassified Network Equipment","None",false,
"1bc0948d-27a3-46ea-8549-e53100f53676","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Citrix Systems NetScaler Gateway 10 (10.5)","software","10 (10.5)","LINKED","sw_96199423",,,"10 (10.5)","Citrix Systems","Citrix Systems NetScaler Gateway 10 (10.5)","96199423","19892846","lx_ITC_016422","Citrix Systems NetScaler Gateway 10.5","NetScaler Gateway","10.5","Citrix Systems","","Security / Identity and Access Management","None",false,
"886fb8f6-78e2-41c7-8cc5-a7ba225b46a3","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Citrix Systems NetScaler Gateway 11 (11.1)","software","11 (11.1)","LINKED","sw_295974498",,,"11 (11.1)","Citrix Systems","Citrix Systems NetScaler Gateway 11 (11.1)","295974498","19892846","lx_ITC_016423","Citrix Systems NetScaler Gateway 11.1","NetScaler Gateway","11.1","Citrix Systems","","Security / Identity and Access Management","None",false,
"58bf9fd7-1cb4-422e-9978-03101911e99f","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Citrix Systems Receiver Storefront (Storefront Services) 2 (2.6)","software","2 (2.6)","LINKED","sw_84030970",,,"2 (2.6)","Citrix Systems","Citrix Systems Receiver Storefront (Storefront Services) 2 (2.6)","84030970","19892870","lx_ITC_016193","Citrix Systems Receiver Storefront 2.6","Receiver Storefront","2.6","Citrix Systems","","Utilities / Other Utilities","None",false,
"6a714c19-c02f-4e63-87be-4145858e6052","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Citrix Systems Virtual Apps and Desktops 1912 LTSR","software","1912 LTSR","LINKED","sw_764787685",,,"1912 LTSR","Citrix Systems","Citrix Systems Virtual Apps and Desktops Platinum 1912 LTSR","764787685","19892874","lx_ITC_016561","Citrix Systems Virtual Apps and Desktops 1912 LTSR","Virtual Apps and Desktops","1912 LTSR","Citrix Systems","","Virtualization / Software Virtualization","None",false,
"15531c8c-1fc8-45f7-8938-a80f5c35301c","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Citrix Systems Web Interface 5 (5.4)","software","5 (5.4)","LINKED","sw_18563155",,,"5 (5.4)","Citrix Systems","Citrix Systems Web Interface 5 (5.4)","18563155","19892866","lx_ITC_009686","Citrix Systems Web Interface 5.4","Web Interface","5.4","Citrix Systems","","Utilities / Connectivity Tools","None",false,
"440e1165-8202-4516-8d4f-5d1afcf0d595","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Cognos Business Intelligence 8","software","8","LINKED","sw_1214353",,,"8","Cognos","Cognos Business Intelligence 8","1214353","23239177","lx_ITC_003330","IBM Cognos Business Intelligence 8.0","Cognos Business Intelligence","8.0","IBM","","Business Intelligence (BI) / Business Intelligence (BI) Suites","None",false,
"ff1bcf7b-9be8-48ce-828b-835e1b1aa50e","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Cognos Business Intelligence 8 (8.4.0)","software","8 (8.4.0)","LINKED","sw_6436794",,,"8 (8.4.0)","Cognos","Cognos Business Intelligence 8 (8.4.0)","6436794","23239177","lx_ITC_014137","IBM Cognos Business Intelligence 8.4.0","Cognos Business Intelligence","8.4.0","IBM","","Business Intelligence (BI) / Business Intelligence (BI) Suites","None",false,
"268af011-cac3-4e01-852f-c8405f36e90c","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Cognos Visualizer 7 (7.4)","software","7 (7.4)","LINKED","sw_985943",,,"7 (7.4)","Cognos","Cognos Visualizer 7 (7.4)","985943","19889418","lx_ITC_014140","IBM Cognos Visualizer 7.4","Cognos Visualizer","7.4","IBM","","Business Intelligence (BI) / Business Metrics and Reporting Tools","None",false,
"6ba6a66d-0a29-4a83-bc7a-607bbfc5eb65","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","CommVault CommServe 11 (11.0)","software","11 (11.0)","LINKED","sw_222345221",,,"11 (11.0)","CommVault","CommVault CommServe 11 (11.0)","222345221",,"lx_ITC_016567","CommVault CommServe 11.0","CommServe","11.0","CommVault","","Storage Management / Storage Resource Management","None",false,
"5549fda5-e32b-4e0a-9bc0-e358c58df116","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Cordaware Bestinformed 6 (6.0)","software","6 (6.0)","LINKED","sw_301800051",,,"6 (6.0)","Cordaware","Cordaware Bestinformed 6 (6.0)","301800051",,"lx_ITC_015341","Cordaware Bestinformed 6.0","Bestinformed","6.0","Cordaware","","Collaboration / Instant Messaging","None",false,
"940e9be3-3ffe-4ba3-ae5e-4a677bc73e68","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","CQSE GmbH Teamscale 6.2","software","6.2","LINKED","sw_764786970",,,"6.2","CQSE GmbH","CQSE GmbH Teamscale 6.2","764786970",,"lx_ITC_002477","CQSE GmbH Teamscale 6.2","Teamscale","6.2","CQSE GmbH","","Software Development / Application Architecture and Design","None",false,
"0d4de9f7-163a-4c44-a086-1557bfa63546","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","CyberArk Software Endpoint Privilege Manager 10 (10.6)","software","10 (10.6)","LINKED","sw_682146154",,,"10 (10.6)","CyberArk Software","CyberArk Software Endpoint Privilege Manager 10 (10.6)","682146154","19892846","lx_ITC_018786","CyberArk Software Endpoint Privilege Manager 10.6","Endpoint Privilege Manager","10.6","CyberArk Software","","Security / Identity and Access Management","None",false,
"c2cce3ea-a929-4a98-8472-aa0cd8fa0ecf","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Database 12c (12.1.0.2)","software","12c (12.1.0.2)","LINKED","sw_177253561",,,"12c (12.1.0.2)","Oracle","Oracle Database 12c (12.1.0.2)","177253561","19892739",,"Oracle Database 12cR1 12.1.0.2","Database","12cR1 12.1.0.2","Oracle","","Database Management Systems (DBMS) / Relational Database","None",false,
"daec1bbb-22d1-4b66-9932-92c944d66a97","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Dell EMC OpenManage Essentials (OME) 2 (2.5)","software","2 (2.5)","LINKED","sw_670206488",,,"2 (2.5)","Dell EMC","Dell EMC OpenManage Essentials (OME) 2 (2.5)","670206488",,"lx_ITC_012193","Dell Technologies / Dell XPS Desktop D333 OpenManage Essentials OME 2.5","EMC OpenManage Essentials OME","2.5","Dell","","IT Management / IT Asset Management","None",false,
"b1c0c395-307c-4f97-a5f3-2d859ce3a1be","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Dell EMC RSA Security Analytics 10 (10.6)","software","10 (10.6)","LINKED","sw_500352843",,,"10 (10.6)","Dell EMC","Dell EMC RSA Security Analytics 10 (10.6)","500352843",,"lx_ITC_012302","RSA Security EMC RSA Security Analytics 10.6","EMC RSA Security Analytics","10.6","RSA Security","","Security / Security Suites","None",false,
"a7514bb6-f901-4495-9ea2-3c9bba64b38a","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Dell Quest Identity Manager Client 6 (6.1)","software","6 (6.1)","LINKED","sw_55478849",,,"6 (6.1)","Dell","Dell Quest Identity Manager Client 6 (6.1)","55478849","19892846","lx_ITC_016212","One Identity LLC Identity Manager Client 6.1","Identity Manager Client","6.1","One Identity LLC","","Security / Identity and Access Management","None",false,
"85e25e57-9953-48b7-9a81-b9c60ab27311","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Dell Quest Identity Manager Server 6 (6.0)","software","6 (6.0)","LINKED","sw_55479110",,,"6 (6.0)","Dell","Dell Quest Identity Manager Server 6 (6.0)","55479110","19892846","lx_ITC_016213","One Identity LLC Identity Manager Server 6.0","Identity Manager Server","6.0","One Identity LLC","","Security / Identity and Access Management","None",false,
"d1c2051a-642f-4f22-8115-27e4ebf604a7","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Dell Quest Identity Manager Server 7 (7.1)","software","7 (7.1)","LINKED","sw_282948620",,,"7 (7.1)","Dell","Dell Quest Identity Manager Server 7 (7.1)","282948620",,"lx_ITC_016214","One Identity LLC Identity Manager Server 7.1","Identity Manager Server","7.1","One Identity LLC","","Security / Identity and Access Management","None",false,
"6595142b-85d1-408d-b0f5-75e4a6f1b481","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Dell Toad for Oracle 12 (12.0)","software","12 (12.0)","LINKED","sw_55163066",,,"12 (12.0)","Dell","Dell Toad for Oracle 12 (12.0)","55163066","19892857","lx_ITC_007963","Quest Software Toad for Oracle 12.0","Toad for Oracle","12.0","Quest Software","","Software Development / Development Environment","None",false,
"6b9e7c00-655c-4556-89aa-0dc5cba5aaa3","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Devart dotConnect for Oracle 9 (9.0)","software","9 (9.0)","LINKED","sw_232451889",,,"9 (9.0)","Devart","Devart dotConnect for Oracle 9 (9.0)","232451889",,"lx_ITC_016227","Devart dotConnect for Oracle 9.0","dotConnect for Oracle","9.0","Devart","","Software Development / Application Architecture and Design","None",false,
"04d7398e-fb26-4145-9d78-05ea5871e41c","4228d34d-7aa7-43bb-9c32-c0318cb488fc","munichreSandbox","Devart dotConnect for Oracle Professional 8 (8.0)","software","8 (8.0)","LINKED","sw_55012929",,"Professional","8 (8.0)","Devart","Devart dotConnect for Oracle Professional 8 (8.0)","55012929","19892850","lx_ITC_016228","Devart dotConnect for Oracle Professional 8.0","dotConnect for Oracle","8.0","Devart","Professional","Software Development / Application Architecture and Design","None",false,
